,add,admixtures,average_branch_length,average_root,descendant_sets,ghost_pops,iteration,likelihood,max_root,mhr,min_root,no_admixes,posterior,prior,proposal_type,rescale_adap_param,rescale_add_adap_param,rescale_admixtures_adap_param,rescale_constrained_adap_param,sliding_regraft_adap_param,total_branch_length,tree,origin,layer
0,0.3027671906499236,x2b;0.541,0.03420729119054318,0.08164209288231941,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9720,18.366929923280622,0.10494845085989016,4.757651673035946e-171,0.02416303865898697,1,4.615126412159064,-13.751803511121558,deladmix,,,,,,0.3078656207148886,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004884792-0.080463864-0.003234911-0.045789842-0.031527757-0.014658588-0.057773860-0.001384748-0.068147258;0.541,3,0
0,0.2964074812929616,x2b;0.538,0.03490902672195405,0.08342652919940682,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9760,16.612439508253374,0.10994054895112401,0.7374542455487094,0.02340194559099882,1,2.8199963471542215,-13.792443161099152,rescale,0.04414889351947868,,,,,0.31418124049758644,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002885462-0.078226779-0.004169300-0.046575076-0.039210832-0.011871258-0.058889549-0.004475925-0.067877060;0.538,3,0
0,0.2964074812929616,x2b;0.504,0.035443638566966036,0.08345465213514616,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9800,19.165235490605482,0.1089475176416018,1.303202259242378e-124,0.032734226568668014,1,5.336986227230577,-13.828249263374905,addadmix,,,,,,0.3189927471026943,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001245886-0.080604452-0.017611853-0.048820606-0.030544587-0.011734324-0.057984748-0.002142164-0.068304127;0.504,3,0
1,0.2916083334549683,x2b;0.494,0.035114247150153766,0.08301635506726057,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9840,21.504095652684555,0.10654648589518159,0.0001245808878482692,0.033798435371230305,1,7.702706819308107,-13.801388833376448,rescale_add,,0.07928528653065951,,,,0.3160282243513839,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000442512-0.081241205-0.018848412-0.048260362-0.028544139-0.011513762-0.055292374-0.002993749-0.068891708;0.494,3,0
0,0.3068685954850814,x2b;0.482,0.033615232218969816,0.08282785991828953,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9880,22.319607570027074,0.10772112661138575,4.98869731087256e-126,0.03225266438245911,1,8.603356328576876,-13.716251241450198,addadmix,,,,,,0.30253708997072837,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.006044602-0.083691268-0.011418707-0.048474976-0.013050398-0.011638286-0.056095081-0.003151070-0.068972702;0.482,3,0
0,0.2755726139064782,x2b;0.467,0.0350274136182824,0.0851719458161889,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9920,24.005554750458032,0.11072470438261499,7.868677183532693e-145,0.04490213286162024,1,10.226017389408769,-13.779537361049263,deladmix,,,,,,0.31524672256454156,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002410208-0.080997827-0.024886976-0.050832824-0.011990867-0.013434768-0.055721699-0.004170181-0.070801373;0.467,3,0
0,0.2755726139064782,x2b;0.468,0.03389183692988524,0.08411245464426859,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,9960,24.620915278517714,0.1101352665035557,1.5673832973882377e-143,0.043064289696077944,1,10.917434172910747,-13.703481105606967,deladmix,,,,,,0.30502653236896715,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005800408-0.080516966-0.018695932-0.051033551-0.002236929-0.016271774-0.056805541-0.002296175-0.071369257;0.468,3,0
0,0.2755726139064782,x2b;0.475,0.03379069760217249,0.08441042954243262,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10000,25.280479710823784,0.10856380847343552,0.03185371089631085,0.04396400639160733,1,11.583772501354686,-13.696707209469098,rescale,0.045796248939993914,,,,,0.3041162784195524,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.006306020-0.079500444-0.016361360-0.048963916-0.004179918-0.018605189-0.056908456-0.002691437-0.070599538;0.475,3,0
1,0.29578874027073443,x2b;0.459,0.034700724919079516,0.08566061335545753,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10040,23.628664048510473,0.10977707365578082,0.06553832766557444,0.025584207784386533,1,9.850790826349456,-13.777873222161016,rescale,0.04542552314178437,,,,,0.3123065242717156,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002586817-0.077780913-0.001668333-0.050026384-0.031787628-0.017594094-0.056015726-0.003734964-0.071111667;0.459,3,0
0,0.29578874027073443,x2b;0.470,0.03405395309313261,0.08357427031090153,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10080,25.585917428701578,0.1076129042328676,0.3288543637513823,0.03384233327965128,1,11.851362322974008,-13.73455510572757,rescale_add,,0.0772919672347011,,,,0.3064855778381935,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004636805-0.078315185-0.010039090-0.050147478-0.015929088-0.018018536-0.056317524-0.001147902-0.071933969;0.470,3,0
0,0.29578874027073443,x2b;0.503,0.0324134403687176,0.08076956714256665,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10120,21.733140033536984,0.10350559260511996,0.0,0.03206252518591568,1,8.108459721911224,-13.62468031162576,rescale_constrained,,,,0.2339466086201404,,0.29172096331845837,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.008562005-0.078855639-0.006021096-0.047009858-0.009771328-0.015077858-0.054094168-0.002401566-0.069927444;0.503,3,0
0,0.29589424018894345,x2b;0.488,0.0340421595277388,0.08425883782247151,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10160,23.40913089561036,0.10754177449460137,1.7209560833060177e-157,0.03673721473997475,1,9.67526017446233,-13.73387072114803,deladmix,,,,,,0.3063794357496492,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007277786-0.082180742-0.011910298-0.049329117-0.011579607-0.013498614-0.054162140-0.004050517-0.072390614;0.488,3,0
0,0.2566322708311819,x2b;0.445,0.03344333062943497,0.0828918752574678,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10200,21.489012597803594,0.10803271762317421,1.15757909089763,0.03792639803864602,1,7.834510942364441,-13.654501655439153,rescale_constrained,,,,0.22810016366354036,,0.3009899756649147,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005923933-0.080154308-0.016084915-0.050975518-0.004653579-0.013086728-0.054226377-0.002830822-0.073053795;0.445,3,0
1,0.2879676306068792,x2b;0.510,0.035065241918602136,0.0851771490535019,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10240,19.327237892039193,0.11309466165160721,1.8670289793998065,0.02043422362811765,1,5.532771930339223,-13.79446596169997,rescale_add,,0.07707644865556938,,,,0.3155871772674192,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003572577-0.082013137-0.001507196-0.052032686-0.029283782-0.012312095-0.058019620-0.003042356-0.073803729;0.510,3,0
0,0.28480299181112867,x2b;0.474,0.035481350707870854,0.0860442057460766,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10280,21.84522070967614,0.11048526292963785,1.4096621103013158e-186,0.021994543152443383,1,8.026050131712557,-13.819170577963584,deladmix,,,,,,0.31933215637083767,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001006710-0.086374359-0.006249253-0.049384417-0.033184932-0.009982993-0.056345258-0.004755588-0.072048647;0.474,3,0
0,0.3107214365086403,x2b;0.508,0.03488710912348497,0.08326027151272719,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10320,20.376603327820703,0.10747628591885233,0.7044352121166308,0.020168967715211303,1,6.571314162094222,-13.805289165726482,rescale_add,,0.07852283158114366,,,,0.31398398211136475,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001192254-0.083762858-0.006438865-0.048944158-0.033138532-0.008625100-0.054619379-0.003912748-0.073350088;0.508,3,0
0,0.2740513075353872,x2b;0.497,0.034880693456612565,0.08539364857400994,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10360,22.811717841503196,0.10940612588813348,2.072981655615256,0.04493737097720912,1,9.043528499726506,-13.76818934177669,rescale,0.04875312673026907,,,,,0.31392624110951306,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002905253-0.082496734-0.024885019-0.048602637-0.006029935-0.013080171-0.056736561-0.004066928-0.075123004;0.497,3,0
0,0.25449980304993236,x2b;0.502,0.03337931089418226,0.08360429906724093,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10400,20.78748091775742,0.1096750059057801,7.624334793350485e-157,0.029220886657345124,1,7.13939950862428,-13.648081409133141,deladmix,,,,,,0.30041379804764035,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.006818787-0.082997030-0.007093699-0.048918397-0.008279696-0.011572493-0.057020700-0.003735908-0.073977088;0.502,3,0
1,0.27124199808297655,x2b;0.486,0.03351455179414486,0.08391452907505101,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10440,22.710920648163665,0.10967500590578011,3.471523654182795e-172,0.02312406938180291,1,9.03703916482569,-13.673881483337976,deladmix,,,,,,0.3016309661473037,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005806695-0.082997030-0.001837049-0.048918397-0.015765606-0.011572493-0.056848776-0.003907833-0.073977088;0.486,3,0
0,0.2511109780509867,x2b;0.488,0.03303230962123941,0.08391125418902712,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10480,21.935041588038075,0.10877154311057605,0.0,0.032506767825099724,1,8.313589721790573,-13.621451866247503,rescale_constrained,,,,0.23044609562320295,,0.2972907865911547,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007993719-0.081778732-0.007083932-0.047640010-0.004392537-0.013094773-0.056797189-0.004334344-0.074175551;0.488,3,0
0,0.25111097805098676,x2b;0.500,0.03562857307804056,0.08547907991068501,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10520,22.150121139724433,0.10828223598992759,1.6875632132786628e-18,0.044636164440332866,1,8.35478222676,-13.795338912964434,addadmix,,,,,,0.320657157702365,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000756597-0.082910469-0.025415113-0.048632889-0.017974730-0.014574838-0.055759730-0.003889617-0.070743175;0.500,3,0
0,0.31306756529164165,x2b;0.495,0.03504064349194876,0.08341283848707347,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10560,23.08494305556269,0.10513282094029604,1.1027613762450048,0.0469840389278541,1,9.267024660610614,-13.817918394952075,sliding_regraft,,,,,0.3001113167000243,0.31536579142753884,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001829455-0.084237913-0.029677698-0.048268808-0.010814012-0.013234487-0.054621614-0.002242399-0.070439406;0.495,3,0
0,0.31306756529164165,x2b;0.467,0.03439739399438133,0.08413881089586868,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10600,21.86782083593971,0.1097126636778072,7.419462110053128e-33,0.03723629369766798,1,8.092984646355175,-13.774836189584535,sliding_regraft,,,,,0.30767033612703737,0.309576545949432,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004936648-0.082360061-0.016513656-0.049230155-0.013095464-0.013493133-0.058189652-0.002292857-0.069464920;0.467,3,0
1,0.31306756529164176,x2b;0.494,0.03601900079580715,0.08507012064388979,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10640,18.46467833659517,0.10879490915621984,2.8220045700412143e-18,0.060940705328316365,1,4.581233593861933,-13.883444742733237,rescale_admixtures,,,0.08239542460351092,,,0.3241710071622644,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004008037-0.081021411-0.041430532-0.049475427-0.004506373-0.013878285-0.057695631-0.001623851-0.070531460;0.494,3,0
0,0.289327097733308,x2b;0.452,0.03591732020550929,0.08539080415098,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10680,22.162516765105465,0.10932526820992325,1.810197292494312e-10,0.05552251906702151,1,8.309622637609918,-13.852894127495547,rescale_add,,0.0745358482721463,,,,0.32325588184958365,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001068852-0.083317548-0.039563277-0.048711829-0.005251786-0.012480434-0.058203484-0.002409956-0.072248717;0.452,3,0
0,0.2978247062663699,x2b;0.473,0.03396275363707359,0.08402244929321369,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10720,23.764760899061002,0.10932526820992322,0.0027296308681708176,0.041391249881033994,1,10.034277991759536,-13.730482907301466,rescale_admixtures,,,0.0842184803190782,,,0.30566478273366227,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007303412-0.083317548-0.019197448-0.048711829-0.001791957-0.012480434-0.058203484-0.002409956-0.072248717;0.473,3,0
0,0.33278904551049165,x2b;0.451,0.03588942970646457,0.08475377901559301,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10760,20.73555023525296,0.10809589530752517,4.0436877006251177e-07,0.043078279010173484,1,6.841062150879857,-13.894488084373101,rescale_add,,0.07349427754469136,,,,0.3230048673581811,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000892268-0.082639514-0.027308380-0.050896378-0.016501144-0.014549733-0.056871619-0.000327898-0.073017933;0.451,3,0
0,0.30114234233712106,x2b;0.506,0.03389009815972291,0.08223107893032315,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10800,18.901398832940686,0.10740045979347715,0.02795053579360744,0.028829946476339907,1,5.1724644545761915,-13.728934378364494,rescale,0.0462027898153239,,,,,0.3050108834375062,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007028557-0.079812841-0.007120542-0.051681362-0.015977292-0.014095084-0.055133335-0.000585763-0.073576107;0.506,3,0
1,0.2856418083414234,x2b;0.566,0.03457057319589084,0.08327223086179018,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10840,22.582683776605336,0.10740045979347715,12.518496809249811,0.0341241169102721,1,8.823674513419213,-13.759009263186122,rescale_admixtures,,,0.08572999771900368,,,0.31113515876301756,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004613361-0.079812841-0.014829909-0.039362327-0.017773820-0.014095084-0.067452370-0.000585763-0.072609684;0.566,3,0
0,0.2938766009160346,x2b;0.537,0.034107568618657505,0.08322443883025049,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10880,24.164214769914906,0.10619229147513029,0.0,0.023414208216089097,1,10.427980856187569,-13.736233913727338,addadmix,,,,,,0.30696811756791753,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007412793-0.083373817-0.002680673-0.038439401-0.021570535-0.013100082-0.067532230-0.000220660-0.072637925;0.537,3,0
0,0.3411326231100106,x2b;0.576,0.037079019304907083,0.08553757431327312,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10920,20.063983126454332,0.11441234292389496,0.014505393838034258,0.028047035615888102,1,6.081477646504389,-13.982505479949943,rescale_admixtures,,,0.08605938832745721,,,0.33371117374416376,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000995505-0.085056176-0.013431526-0.033411958-0.042288027-0.013125840-0.070634647-0.000494165-0.074273330;0.576,3,0
0,0.2578791422444399,x2b;0.594,0.03440255144683372,0.08420050353112249,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,10960,22.601153252557197,0.10693941023311324,6.9028719543308914e-09,0.026546424098192207,1,8.881160061069563,-13.719993191487633,addadmix,,,,,,0.3096229630215035,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.009796277-0.083426376-0.000718749-0.032173347-0.021364392-0.015750844-0.074485510-0.000280554-0.071626915;0.594,3,0
0,0.2869804805804892,x2b;0.558,0.035063228047161325,0.0859066998308321,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11000,24.37587762599469,0.10854240207955611,0.015037774970581215,0.03658620975532423,1,10.582533695146239,-13.793343930848451,rescale,0.04627738754992306,,,,,0.31556905242445193,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004522341-0.082135956-0.013527350-0.034147859-0.018666792-0.017302255-0.073160280-0.001234263-0.070871956;0.558,3,0
1,0.29150955832300124,x2b;0.582,0.03550147483183183,0.08746749631895204,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11040,21.388036609534538,0.11063766709942816,1.2241211513834186e-192,0.04084098439046077,1,7.560811634015904,-13.827224975518634,deladmix,,,,,,0.31951327348648645,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.006142674-0.080740461-0.013158437-0.033145780-0.020097500-0.018943883-0.074895898-0.002595990-0.069792651;0.582,3,0
0,0.28670350970632974,x2b;0.567,0.03514789834244537,0.0866305442674781,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11080,24.522983222514085,0.10804167734479511,2.284694052187352,0.039904622172221536,1,10.724245394449339,-13.798737828064747,rescale_add,,0.07534535090974115,,,,0.3163310850820083,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005888913-0.080740461-0.015071826-0.033145780-0.017851674-0.071233614-0.069792651-0.018943883-0.003662284;0.567,3,0
0,0.28670350970632974,x2b;0.563,0.03467518855797563,0.08631947198409229,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11120,24.654312653312445,0.10804167734479511,0.0,0.035896192820316405,1,10.887234982139832,-13.767077671172613,rescale_constrained,,,,0.24249243970768217,,0.31207669702178065,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007814529-0.080740461-0.009137781-0.033145780-0.017605715-0.071206945-0.069792651-0.018943883-0.003688952;0.563,3,0
0,0.2867035097063297,x2b;0.574,0.03674755313240309,0.0870332131824329,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11160,24.231134140592985,0.10934499159434584,8.261444154103648e-76,0.04149879214745009,1,10.325258014808998,-13.905876125783987,addadmix,,,,,,0.3307279781916278,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001385247-0.079575825-0.021632642-0.032549220-0.033463363-0.070994981-0.069144396-0.018480904-0.003501401;0.574,3,0
0,0.28670350970632963,x2b;0.558,0.036228869963081486,0.08656610262309553,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11200,24.86057673108553,0.10612351262966739,4.196607078073759e-104,0.048098719761199685,1,10.989439870401489,-13.871136860684041,addadmix,,,,,,0.3260598296677334,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000942351-0.079575825-0.028675465-0.031664766-0.023117376-0.071879434-0.069144396-0.018480904-0.002579312;0.558,3,0
1,0.28670350970632963,x2b;0.542,0.03373580814651678,0.08510491458714657,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11240,23.546445784608295,0.10633155391130078,7.055967079340897e-202,0.037092440412901655,1,9.842283949293716,-13.70416183531458,deladmix,,,,,,0.303622273318651,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008407170-0.081100860-0.009481625-0.032719992-0.010221446-0.071050487-0.068875973-0.019203646-0.002561075;0.542,3,0
0,0.2733173562763651,x2b;0.579,0.033513936102657134,0.0847434781288552,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11280,23.681483641643354,0.10564765685268271,0.00826818689810927,0.036513036238567886,1,10.005568036595214,-13.67591560504814,rescale,0.04411330931171711,,,,,0.3016254249239142,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009226133-0.080514949-0.007991651-0.030842082-0.009035193-0.071541784-0.069914590-0.019295253-0.003263791;0.579,3,0
0,0.2733173562763651,x2b;0.523,0.03680771565468141,0.08866639882302281,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11320,21.12219730180186,0.1126698724045589,1.2216549173331828e-208,0.036545019506668115,1,7.225677891181622,-13.89651941062024,deladmix,,,,,,0.33126944089213267,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000285679-0.080282989-0.016641958-0.032658595-0.036082679-0.072741258-0.069398644-0.019617383-0.003560257;0.523,3,0
0,0.28969509698329665,x2b;0.548,0.03576600843967878,0.08741547528317291,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11360,23.138455103739034,0.10976218159582068,1.6113705325988185e-23,0.033264873625805526,1,9.295327216654291,-13.843127887084743,rescale_admixtures,,,0.08305915686363319,,,0.32189407595710906,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003473207-0.080282989-0.010174284-0.032658595-0.029987460-0.072741258-0.069398644-0.019617383-0.003560257;0.548,3,0
0,0.24888239805953175,x2b;0.554,0.03330622711138001,0.08480431063230459,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11400,22.230106038636222,0.10917053302302032,9.289709657742762e-82,0.03107069994798827,1,8.592536885638534,-13.637569152997688,addadmix,,,,,,0.29975604400242006,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.013383947-0.079969527-0.000363234-0.034258336-0.010556908-0.072422264-0.068988376-0.017323518-0.002489933;0.554,3,0
1,0.28392760457904886,x2b;0.555,0.03330622711138001,0.08475171212453568,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11440,24.397176281838256,0.10904727874993586,5.622413933851687e-05,0.03107069994798827,1,10.724561922321051,-13.672614359517205,addadmix,,,,,,0.2997560440024201,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.013383947-0.079969527-0.000363234-0.034258336-0.010556908-0.072422264-0.069111631-0.017323518-0.002366679;0.555,3,0
0,0.28392760457904886,x2b;0.567,0.03808681045810339,0.08718401433078593,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11480,23.21553714613583,0.12905594974316392,0.0006118298136427374,0.03343126516737402,1,9.222738978781925,-13.992798167353905,sliding_regraft,,,,,0.3113713109594123,0.34278129412293046,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000675538-0.078092480-0.016527683-0.033272803-0.053925448-0.072185977-0.069604334-0.016228044-0.002268987;0.567,3,0
0,0.26685623328082897,x2b;0.567,0.038299724656834455,0.08620226952442078,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,11520,20.002729747242483,0.13626255706665358,0.017177146597474137,0.02839862663714888,1,6.012742833969318,-13.989986913273166,rescale_admixtures,,,0.08215235468408541,,,0.3446975219115101,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.000586383-0.078092480-0.011237304-0.033272803-0.063490197-0.016228044-0.069257438-0.000346896-0.072185977;0.567,3,0
0,0.30616570579714997,x2b;0.567,0.03208071671144302,0.08198129639964187,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11560,21.750768363892348,0.10545878000768108,1.3384349396814585,0.03523749627728983,1,8.137995548659768,-13.61277281523258,rescale_constrained,,,,0.24706412729159738,,0.28872645040298717,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.014686061-0.078092480-0.003976495-0.033272803-0.000680256-0.071522028-0.069257438-0.016574940-0.000663949;0.567,3,0
0,0.3107379585615779,x2b;0.566,0.03570663703853978,0.08491133509726878,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,11600,21.700961047963574,0.11347585109348504,1.652667973701256e-190,0.033531906697654844,1,7.840766751527102,-13.860194296436472,deladmix,,,,,,0.321359733346858,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006013040-0.078092480-0.010943927-0.033272803-0.033892341-0.072648816-0.068999732-0.016574940-0.000921655;0.566,3,0
1,0.2860053735319759,x2b;0.567,0.034227026057313606,0.08432236267972427,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,11640,22.231849378751576,0.1071362379957761,1.7063178933580505e-84,0.03876802228706215,1,8.495485924550218,-13.736363454201358,addadmix,,,,,,0.30804323451582244,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.008960759-0.077647051-0.012907115-0.031853257-0.014022594-0.016303120-0.070469329-0.000597028-0.075282981;0.567,3,0
0,0.2860053735319759,x2b;0.543,0.03489625407866149,0.08570521767412181,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11680,23.636773433279814,0.11149415436307064,0.0,0.027732449733995496,1,9.855587839049656,-13.781185594230157,rescale_constrained,,,,0.2612082315488508,,0.3140662867079534,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.008430180-0.077529172-0.000320447-0.034388125-0.029326526-0.018187926-0.072943551-0.000793897-0.072146462;0.543,3,0
0,0.2860053735319759,x2b;0.543,0.0361578932633712,0.0863404077914979,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11720,24.147119592389572,0.10812557332858896,0.0,0.05666666275127998,1,10.281434595266832,-13.86568499712274,rescale_constrained,,,,0.26136740354918375,,0.32542103937034084,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001562820-0.077529172-0.036122020-0.038721178-0.011747066-0.018187926-0.068610499-0.000793897-0.072146462;0.543,3,0
0,0.2860053735319759,x2b;0.529,0.0361578932633712,0.08630679131595101,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11760,24.364351601287126,0.10812557332858896,0.0,0.05666666275127998,1,10.498666604164386,-13.86568499712274,sliding_regraft,,,,,0.30761484693245095,0.32542103937034084,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001562820-0.077529172-0.036603153-0.038721178-0.011747066-0.017706792-0.068610499-0.000793897-0.072146462;0.529,3,0
0,0.2860053735319759,x2b;0.549,0.03370008844986829,0.08361828313606169,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11800,24.52114921233624,0.1057009518990484,0.008716934097034489,0.04336619983946029,1,10.820077871546074,-13.701071340790167,rescale_admixtures,,,0.08480810713424258,,,0.3033007960488146,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005725788-0.077772554-0.018647566-0.037459545-0.005768907-0.017444875-0.066693435-0.001547972-0.072240154;0.549,3,0
1,0.28463494882327084,x2b;0.557,0.03538552732943148,0.08515227606739803,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,11840,25.452315513188296,0.1055573931191186,0.0,0.05500666742932991,1,11.639730833935037,-13.81258467925326,rescale_constrained,,,,0.26411388390782764,,0.3184697459648833,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000698369-0.084627232-0.038133069-0.037093701-0.003935210-0.014294134-0.066582596-0.001881096-0.071224338;0.557,3,0
